time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2015-01-01 01:00:00,0,33,10,0.007,0.300,0.024,0.020,-.5,,42,3.2,320,2.5,-11.8,1009.6,1018.4,,,-1.3
2015-01-01 02:00:00,0,19,11,0.006,0.300,0.024,0.019,-.8,,43,6.8,270,2.5,-11.8,1009.6,1018.4,,,-1.4
2015-01-01 03:00:00,0,25,8,0.006,0.200,0.024,0.017,-1.5,,43,4.1,320,2.4,-12.4,1010.1,1018.9,,,-2
2015-01-01 04:00:00,0,29,9,0.007,0.300,0.024,0.017,-2.1,,43,5.9,320,2.3,-13,1010.3,1019.2,,,-2.3
2015-01-01 05:00:00,0,29,11,0.006,0.300,0.024,0.016,-3.4,,50,3.9,290,2.4,-12.3,1010.7,1019.6,,,-2.9
2015-01-01 06:00:00,0,31,7,0.006,0.300,0.024,0.015,-4,,43,4.4,290,2,-14.7,1010.7,1019.6,,,-3.5
2015-01-01 07:00:00,0,36,11,0.006,0.300,0.024,0.015,-4.6,,41,5,320,1.8,-15.8,1011.2,1020.2,,,-4
2015-01-01 08:00:00,0,33,9,0.006,0.300,0.022,0.017,-4.9,,42,4.5,320,1.8,-15.8,1011.7,1020.7,.2,.03,-4
2015-01-01 09:00:00,5.004,39,9,0.006,0.300,0.022,0.017,-4.1,,41,7,290,1.8,-15.4,1012,1020.9,1,.49,-3.1
2015-01-01 10:00:00,20.76,40,11,0.006,0.300,0.021,0.018,-2.9,,38,4.5,320,1.9,-15.2,1012.1,1021,1,1.1,.1
2015-01-01 11:00:00,33.48,74,12,0.006,0.300,0.023,0.016,-1.8,,34,5,360,1.8,-15.6,1012.5,1021.4,1,1.56,3.5
2015-01-01 12:00:00,41.748,83,8,0.006,0.300,0.023,0.016,-1.5,,28,7.6,360,1.5,-17.6,1012,1020.9,1,1.83,7.2
2015-01-01 13:00:00,44.244,82,8,0.006,0.300,0.024,0.015,-.2,,27,4.2,360,1.6,-16.9,1011.3,1020.1,1,1.89,10
2015-01-01 14:00:00,41.592,73,8,0.006,0.300,0.024,0.016,.2,,26,4.7,360,1.6,-17,1011.2,1020,1,1.82,9.7
2015-01-01 15:00:00,33.72,63,8,0.006,0.300,0.023,0.017,.8,,25,3.7,360,1.6,-17,1011.8,1020.6,1,1.49,6.6
2015-01-01 16:00:00,21.24,57,9,0.006,0.300,0.023,0.018,.3,,24,4.2,320,1.5,-17.9,1011.8,1020.6,1,.98,2.4
2015-01-01 17:00:00,7.164,57,9,0.006,0.300,0.022,0.020,-.5,,26,2.4,320,1.5,-17.7,1012.5,1021.3,1,.36,-.5
2015-01-01 18:00:00,0.036,59,7,0.006,0.300,0.020,0.022,-1.3,,29,3.5,290,1.6,-17,1013.2,1022.1,0,.01,-1.2
2015-01-01 19:00:00,0,51,7,0.005,0.300,0.019,0.025,-1.7,,30,3.9,290,1.6,-17,1013.3,1022.2,,,-2.2
2015-01-01 20:00:00,0,43,9,0.005,0.300,0.017,0.029,-2,,31,3.4,270,1.6,-16.9,1013.8,1022.7,,,-2.9
2015-01-01 21:00:00,0,37,12,0.005,0.300,0.015,0.035,-2.3,,33,3,290,1.7,-16.4,1014.5,1023.4,,,-3.3
2015-01-01 22:00:00,0,36,13,0.005,0.300,0.016,0.034,-2.9,,37,2.8,270,1.8,-15.5,1014.9,1023.8,,,-3.7
2015-01-01 23:00:00,0,29,10,0.005,0.300,0.017,0.032,-3.3,,38,2,140,1.8,-15.6,1014.6,1023.5,,,-4
2015-01-02 00:00:00,0,34,9,0.005,0.300,0.020,0.028,-3.9,,41,3.9,270,1.9,-15.2,1014.3,1023.3,,,-4.3
2015-01-02 01:00:00,0,25,8,0.005,0.300,0.021,0.025,-4.1,,43,3.8,290,1.9,-14.8,1014.8,1023.8,,,-4.2
2015-01-02 02:00:00,0,26,8,0.005,0.300,0.022,0.023,-4.5,,47,3.8,110,2.1,-14.1,1014.4,1023.4,,,-4.4
2015-01-02 03:00:00,0,26,8,0.005,0.300,0.023,0.021,-4.2,,47,3.8,140,2.1,-13.8,1014.3,1023.3,,,-4.4
2015-01-02 04:00:00,0,21,7,0.005,0.300,0.022,0.021,-4.1,,47,2.2,180,2.1,-13.7,1013.9,1022.9,,,-3.6
2015-01-02 05:00:00,0,24,6,0.005,0.300,0.022,0.022,-4.3,,51,2.1,140,2.3,-12.9,1013.8,1022.8,,,-4.2
2015-01-02 06:00:00,0,25,8,0.005,0.300,0.021,0.024,-4.2,,53,2.2,230,2.4,-12.3,1013.6,1022.6,,,-4.5
2015-01-02 07:00:00,0,21,9,0.005,0.300,0.017,0.030,-4.3,,55,1.8,360,2.4,-12,1013.7,1022.7,,,-4.7
2015-01-02 08:00:00,0,22,8,0.006,0.300,0.013,0.040,-4,,56,1.1,360,2.5,-11.5,1013.9,1022.9,.2,.02,-4.6
2015-01-02 09:00:00,4.776,27,11,0.006,0.400,0.012,0.046,-2,,53,2.7,320,2.8,-10.3,1014.5,1023.4,1,.46,-2.9
2015-01-02 10:00:00,19.98,39,12,0.006,0.400,0.013,0.045,-.4,,50,2.5,320,3,-9.5,1014.7,1023.5,1,1.06,1
2015-01-02 11:00:00,32.448,40,15,0.007,0.400,0.014,0.043,.5,,48,6.7,290,3,-9.2,1014.2,1023,1,1.54,5.9
2015-01-02 12:00:00,39.408,33,13,0.010,0.400,0.015,0.042,2.2,,37,4.6,290,2.6,-11,1013.6,1022.3,1,1.78,9.3
2015-01-02 13:00:00,36.792,41,14,0.008,0.300,0.018,0.034,2.7,,38,6.4,290,2.8,-10.2,1012.4,1021.1,1,1.81,11.3
2015-01-02 14:00:00,36.84,38,9,0.008,0.300,0.023,0.026,3.2,,39,4,320,3,-9.4,1011.7,1020.4,1,1.43,8.8
2015-01-02 15:00:00,23.988,44,12,0.011,0.400,0.019,0.032,3.7,,39,2.9,340,3.1,-9,1012,1020.7,1,1.08,7.3
2015-01-02 16:00:00,19.896,67,24,0.012,0.400,0.019,0.034,3,,39,4.7,290,3,-9.6,1012.5,1021.2,1,.86,3.8
2015-01-02 17:00:00,7.176,66,26,0.012,0.500,0.019,0.034,1.2,,41,4.6,320,2.7,-10.6,1013.3,1022.1,1,.33,.7
2015-01-02 18:00:00,0,59,24,0.009,0.500,0.019,0.033,.3,,40,3.7,360,2.5,-11.7,1014.1,1022.9,0,.01,-1.1
2015-01-02 19:00:00,0,58,22,0.008,0.500,0.018,0.035,-.5,,34,3.7,360,2,-14.4,1015.2,1024,,,-1.3
2015-01-02 20:00:00,0,44,18,0.007,0.400,0.018,0.037,-.9,,28,3.3,360,1.6,-17.1,1016,1024.9,,,-2.2
2015-01-02 21:00:00,0,53,20,0.008,0.400,0.018,0.037,-1.5,,30,1.4,340,1.6,-16.8,1016.7,1025.6,,,-3.1
